Date,Average Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Wind Direction,Wind Speed,Air Pressure
22/03/2019,5.1,4.4,6.7,22.4,338,33.8,992.5
23/03/2019,5,1.1,8.9,1,284,34.9,1000
24/03/2019,6.8,1.1,15.6,0,254,21.2,1015.4
25/03/2019,8.1,2.2,11.1,0,275,16.6,1016.8
26/03/2019,3,-0.5,6.7,0,4,16.2,1023.6
27/03/2019,2.4,-1,5,0,61,17.3,1032.6
28/03/2019,5.2,0.6,12.2,0.3,203,24.5,1028.4
29/03/2019,9.6,6.7,14.4,0.8,221,18.4,1019.1
30/03/2019,10.8,6.7,19.4,0,103,18.7,1018.8
31/03/2019,14.4,5,21.1,2.3,209,27.4,1006.7
01/04/2019,5.7,2.8,8.3,0,294,25.9,1016.3
02/04/2019,5.5,-1,11.7,1.3,185,16.9,1028.4
03/04/2019,8.5,4.4,18.3,10.2,321,29.2,1013.1
04/04/2019,8,3.3,11.7,0,280,28.4,1024
05/04/2019,4.6,1.7,7.8,3.3,231,16.9,1030.8
06/04/2019,8.6,2.8,19.4,2.3,263,11.9,1021.6
07/04/2019,12.7,6.1,20.6,0,214,13.3,1022.2
08/04/2019,8.6,2.8,12.2,7.9,12,18.7,1013.7
09/04/2019,3.6,2.2,5,1.5,56,15.8,1007.3
10/04/2019,5.4,2.2,8.3,0.3,305,22,1009.1
11/04/2019,5.3,1.7,11.1,0,281,15.8,1022.2
12/04/2019,8.6,5,14.4,2.8,188,13.7,1025.2
13/04/2019,16.5,13.9,23.9,7.1,212,22.7,1016.3
14/04/2019,15.2,9.4,19.4,1,111,12.2,1012.2
15/04/2019,13.3,7.2,21.1,18.3,250,25.9,994.5
16/04/2019,10.1,6.1,16.1,0,300,29.5,1008.6
17/04/2019,10.8,7.2,15.6,0,296,19.4,1020.2
18/04/2019,9.1,6.1,17.2,0,176,17.6,1021.6
19/04/2019,19.4,17.2,25,0.5,209,36.7,1009.3
20/04/2019,19.8,15,23.3,4.3,188,28.8,1011.2
21/04/2019,16.2,12.8,21.1,0.8,154,13.7,1016.6
22/04/2019,12.6,9.4,14.4,58.4,40,18.7,1017.6
23/04/2019,10.4,8.3,13.3,5.3,50,18.7,1013.2
24/04/2019,12.7,8.3,20,1,243,15.5,1006.8
25/04/2019,10.4,8.3,12.8,0,100,16.9,1013.6
26/04/2019,9.2,7.8,9.4,18.8,95,24.1,1009.2
27/04/2019,10.1,7.2,13.9,16.8,280,28.8,996.5
28/04/2019,9.4,7.2,13.3,0.3,260,16.9,1014.3
29/04/2019,11,6.1,17.2,0,285,15.1,1025.8
30/04/2019,9.6,6.7,12.2,3.6,192,12.2,1024.7
01/05/2019,10.3,8.3,13.3,0,193,10.1,1029.2
02/05/2019,8.9,7.2,10,1.5,65,15.5,1022.8
03/05/2019,8.9,7.2,13.9,2.8,117,10.8,1020.2
04/05/2019,11.2,8.9,12.8,3.6,94,9.4,1012.8
05/05/2019,9.8,9.4,10.6,0.3,63,10.4,1012.8
06/05/2019,11.3,8.3,15.6,0,61,17.6,1016
07/05/2019,14.6,7.2,24.4,2,213,17.6,1019.6
08/05/2019,14.4,10,16.1,0,27,14.8,1022.9
09/05/2019,11.3,8.3,12.8,0,76,17.3,1027.9
10/05/2019,12.9,10.6,18.9,0.3,179,18.7,1019.1
11/05/2019,17.7,12.2,21.1,0,315,17.6,1014
12/05/2019,10.3,6.1,12.8,9.9,109,10.4,1017.2
13/05/2019,9.3,6.7,12.8,20.8,62,25.6,1013.9
14/05/2019,7.4,6.1,8.9,3.8,24,18.7,1010.1
15/05/2019,10.5,7.2,16.7,0.3,307,14.8,1008.5
16/05/2019,14.1,10,18.3,0,130,10.4,1009.8
17/05/2019,12.9,10,18.3,6.1,160,8.6,1008.4
18/05/2019,16.6,11.7,21.1,0,348,18.4,1012.9
19/05/2019,15.7,11.7,22.8,5.6,191,23.4,1017
20/05/2019,22.6,18.9,31.1,3.3,223,23,1007.1
21/05/2019,19.5,14.4,22.2,0,296,29.9,1008.3
22/05/2019,16,12.2,20.6,0,352,22.3,1020.8
23/05/2019,15.9,11.7,22.2,3,203,24.1,1018.6
24/05/2019,18.4,11.7,22.8,0,313,24.8,1009.1
25/05/2019,16.2,11.1,21.7,0.8,194,19.8,1020.3
26/05/2019,21.4,11.7,31.7,5.8,249,19.1,1010.7
27/05/2019,20.6,13.9,24.4,0,28,15.5,1011.9
28/05/2019,14.2,11.1,17.8,7.6,68,19.8,1013.2
29/05/2019,11.3,10,12.8,0,38,14.8,1008.2
30/05/2019,13.3,11.1,18.9,5.8,150,12.2,1008.1
31/05/2019,17.1,13.9,23.9,1.8,139,14.8,1006.4
01/06/2019,15.6,12.2,18.9,0,74,13.3,1010.7
02/06/2019,13.4,11.7,17.2,1,73,13.3,1007.1
03/06/2019,17.7,13.9,23.3,1,278,24.8,1008.5
04/06/2019,17,12.2,22.2,0,277,15.5,1015.7
05/06/2019,21.9,16.1,28.9,1.3,212,19.8,1010
06/06/2019,20.9,17.8,25.6,0.3,162,15.8,1006.3
07/06/2019,20.1,17.8,22.8,0,109,13.7,1012.8
08/06/2019,20.1,17.2,22.8,0,88,16.2,1020.4
09/06/2019,19.7,13.3,26.7,0,169,15.8,1026
10/06/2019,19.1,14.4,23.3,3.6,136,16.6,1021.1
11/06/2019,21.1,17.2,26.1,13.5,299,19.1,1010.7
12/06/2019,20.2,15.6,23.9,0,268,18.7,1020.1
13/06/2019,15.1,11.7,16.7,16,78,18.4,1013.8
14/06/2019,17.3,12.2,25,0,241,23,1009.3
15/06/2019,22,16.7,28.9,0,235,24.5,1015.5
16/06/2019,20.7,17.2,22.2,2.8,189,12.2,1011.2
17/06/2019,20.3,18.9,23.9,0,140,13.7,1013.3
18/06/2019,19.4,16.1,21.1,2.5,83,9,1014.1
19/06/2019,17.9,15.6,21.7,0,101,12.2,1011.1
20/06/2019,18.9,16.1,22.8,9.4,140,10.8,1003.5
21/06/2019,19.9,16.1,24.4,30.2,340,16.6,999.5
22/06/2019,22.3,17.8,28.3,0,291,19.8,1007.6
23/06/2019,23.6,18.9,30.6,0,285,20.9,1010.1
24/06/2019,23.7,17.2,26.7,0,49,16.6,1009.9
25/06/2019,19.5,17.2,22.8,3.3,125,11.2,1012.1
26/06/2019,20.8,16.7,23.9,0,75,10.8,1015.6
27/06/2019,18.4,16.1,21.7,0,66,10.8,1019.2
28/06/2019,21.5,17.2,29.4,0,117,11.2,1019.4
29/06/2019,25.2,20,30.6,41.9,211,10.1,1013.5
30/06/2019,22.7,18.3,25.6,4.1,317,16.9,1006.3
01/07/2019,21.7,17.8,28.9,0,328,14.4,1010.1
02/07/2019,26.3,22.8,30.6,0,269,15.1,1007.6
03/07/2019,26.7,22.8,30,0,136,12.6,1010.1
04/07/2019,26.3,22.8,28.9,0,140,9.4,1017.6
05/07/2019,27.1,21.7,32.2,0,198,15.8,1019.6
06/07/2019,27.8,23.9,35,34.8,236,18.4,1011.9
07/07/2019,22.9,19.4,25,0,61,16.6,1012.9
08/07/2019,21.8,18.9,24.4,0,99,12.6,1014.7
09/07/2019,25.4,20.6,31.7,0,279,13.7,1015.3
10/07/2019,26.8,22.8,31.1,0,78,12.2,1016
11/07/2019,24.8,21.7,30,0.5,177,16.9,1013.7
12/07/2019,23.2,20.6,27.8,20.6,104,9.4,1006.3
13/07/2019,25.4,22.2,31.7,0,273,15.1,1010.4
14/07/2019,28.3,23.3,32.8,0,273,16.9,1010.9
15/07/2019,26.2,21.7,30.6,0,308,17.6,1015.4
16/07/2019,26.5,21.7,32.2,0,247,14.4,1016.3
17/07/2019,28.2,23.3,33.3,10.9,234,16.6,1012.5
18/07/2019,22.8,19.4,25.6,1,40,15.8,1014.2
19/07/2019,24.1,18.9,33.9,0,229,15.1,1010.4
20/07/2019,31.4,26.7,36.1,0,245,15.8,1007.6
21/07/2019,32.3,28.3,36.7,0,263,22.3,1006
22/07/2019,27.2,19.4,28.9,21.6,24,18.4,1010.3
23/07/2019,19.7,17.2,21.7,26.2,44,18,1010.4
24/07/2019,21.4,18.9,25,0,129,8.3,1013.6
25/07/2019,22.6,20.6,24.4,0,84,14,1018.6
26/07/2019,23.8,19.4,27.2,0,156,12.6,1023.7
27/07/2019,24.1,20.6,27.8,0,177,15.8,1024
28/07/2019,26.2,20,33.9,0,221,16.2,1017.5
29/07/2019,28.9,23.9,33.9,0.3,239,15.8,1013.8
30/07/2019,29.2,23.3,35.6,0,194,14,1014.5
31/07/2019,27.9,21.7,34.4,31.8,220,15.8,1015.5
01/08/2019,26.4,23.3,31.7,0,311,12.6,1017
02/08/2019,24.9,20,27.8,0,66,13,1019.7
03/08/2019,25.1,19.4,30.6,0,217,17.3,1015.6
04/08/2019,24.9,21.7,29.4,0,30,12.6,1011.9
05/08/2019,22.5,18.9,25,0,75,13,1014.9
06/08/2019,21.4,17.8,24.4,0,138,10.8,1012.6
07/08/2019,24.3,20.6,30,48.3,199,17.3,1010.2
08/08/2019,25.3,20.6,31.1,9.7,221,18.4,1005
09/08/2019,25.8,20,30.6,0,265,18,1004.9
10/08/2019,24.2,18.9,27.8,0,285,20.9,1007.4
11/08/2019,22.2,16.7,27.8,0,280,17.6,1013.2
12/08/2019,25.1,18.3,30.6,0,252,16.9,1012.2
13/08/2019,25.6,22.8,27.2,0,223,19.8,1008.4
14/08/2019,22.1,17.2,24.4,0,55,12.6,1010.9
15/08/2019,19.1,17.2,22.8,0,77,10.8,1016.8
16/08/2019,19.9,17.2,23.9,0,97,11.9,1018
17/08/2019,20.8,19.4,24.4,0,108,14.4,1017.4
18/08/2019,23,20.6,27.2,4.1,103,11.9,1015.6
19/08/2019,27.6,23.3,35,0.3,228,18.4,1013.7
20/08/2019,26.1,21.7,28.9,0,40,12.6,1016.9
21/08/2019,24.7,20.6,31.1,2,189,16.9,1013.7
22/08/2019,26.8,22.2,33.9,0,238,15.8,1009.8
23/08/2019,25.5,20,27.8,0,312,15.5,1013.8
24/08/2019,20.7,16.7,22.8,0,28,16.9,1021.3
25/08/2019,18.8,15,21.7,0,29,19.8,1026.3
26/08/2019,18,13.9,22.2,0,47,15.1,1023.5
27/08/2019,19.1,14.4,23.9,0,182,11.5,1018.7
28/08/2019,20.3,17.2,23.9,16.5,135,12.6,1013.6
29/08/2019,23.6,20,30.6,7.6,316,15.5,1009.3
30/08/2019,25,18.3,30.6,0,239,19.4,1014.4
31/08/2019,24.8,20,27.2,0,313,14.8,1021.4
01/09/2019,20.3,16.7,22.2,0,51,13.7,1027.4
02/09/2019,20.2,16.7,25.6,28.2,181,12.6,1018.8
03/09/2019,21.7,18.9,24.4,0,52,13.3,1016.2
04/09/2019,22.7,18.3,30,8.4,205,19.4,1013.6
05/09/2019,20,16.1,21.1,0,62,14.8,1017.7
06/09/2019,17.8,15,20,0,42,19.4,1015.4
07/09/2019,18.1,13.3,23.9,0.8,329,23,1006.5
08/09/2019,20.6,16.1,25.6,0,291,15.5,1014.7
09/09/2019,18.8,15.6,21.1,0,67,12.6,1024.5
10/09/2019,19.3,17.2,22.2,0,87,12.2,1027
11/09/2019,24.1,20.6,30.6,0,230,22,1018.4
12/09/2019,20.6,14.4,24.4,1.8,13,16.6,1020.4
13/09/2019,16.3,12.2,20,0,54,18,1031.1
14/09/2019,16.7,11.7,22.2,5.3,186,17.6,1026.1
15/09/2019,22.8,20,27.2,0,262,15.5,1018.6
16/09/2019,21.1,16.7,23.9,0,319,15.8,1017
17/09/2019,17.8,15,21.1,0,17,17.3,1019.8
18/09/2019,16.1,11.7,18.3,0,28,19.4,1025.3
19/09/2019,14.3,10,18.3,0,47,12.2,1026.5
20/09/2019,17.8,11.1,26.1,0,252,10.1,1021.1
21/09/2019,22.7,18.3,28.3,0,230,11.2,1021
22/09/2019,23.6,16.7,31.7,0,218,17.3,1018.6
23/09/2019,25.7,21.1,33.3,3.3,219,24.5,1009
24/09/2019,23.2,17.2,26.7,0.3,266,19.1,1005.8
25/09/2019,18.6,15,24.4,0,292,15.1,1010.2
26/09/2019,20,15,28.9,6.9,221,16.9,1009.1
27/09/2019,18.3,14.4,23.3,0,256,14.4,1017.4
28/09/2019,20.2,15.6,27.8,0,205,19.8,1018.4
29/09/2019,21.2,14.4,23.9,0,348,14.8,1022.5
30/09/2019,14.8,11.1,16.7,0,53,16.6,1027.3
01/10/2019,16.8,13.9,22.2,1.3,197,18.7,1016.9
02/10/2019,21.5,12.2,26.1,5.6,330,18.7,1009.6
03/10/2019,12.4,10.6,12.8,0.5,76,18.4,1020.6
04/10/2019,13.3,7.8,16.7,2.3,327,21.2,1016.8
05/10/2019,10.1,5.6,13.9,0,346,15.1,1029.4
06/10/2019,13.3,7.2,21.1,0,198,19.4,1027.1
07/10/2019,22.8,16.1,27.2,4.1,207,25.9,1020.1
08/10/2019,16.9,13.3,18.3,0.3,353,13.7,1024
09/10/2019,14.3,12.8,15.6,1.8,27,28.8,1026.2
10/10/2019,13.3,11.7,15,0.5,22,34.2,1024.6
11/10/2019,13.2,11.7,13.9,8.4,28,38.2,1021.2
12/10/2019,13.1,11.7,14.4,0.3,12,18,1014.8
13/10/2019,14.9,11.1,21.1,0,222,10.1,1016.4
14/10/2019,14.5,11.1,18.3,0,158,11.9,1014.8
15/10/2019,14.4,9.4,17.8,0,281,13.3,1018.7
16/10/2019,12.2,7.8,17.2,13.5,139,26.3,1013.4
17/10/2019,13.9,11.1,17.8,17,234,39.6,983.9
18/10/2019,12.6,8.9,16.7,0,291,23.4,1004.6
19/10/2019,11.2,6.7,16.7,0,282,12.2,1015.4
20/10/2019,11.5,6.7,15.6,0,42,7.6,1018.3
21/10/2019,14.2,10.6,17.2,0,46,14.4,1019.2
22/10/2019,12.7,10,15.6,4.1,41,17.3,1019
23/10/2019,16.2,11.7,21.1,10.7,307,16.2,1010.8
24/10/2019,15.1,9.4,20.6,0,235,19.1,1023.2
25/10/2019,14.3,11.7,17.2,0.3,20,9.4,1024.2
26/10/2019,13.1,10,16.1,0,8,12.2,1023.3
27/10/2019,11.4,10.6,13.3,36.3,112,25.2,1018.1
28/10/2019,11.8,10,13.9,1.5,19,13.7,1021
29/10/2019,12.4,11.1,13.9,0.8,127,7.2,1027.3
30/10/2019,14.9,10.6,18.9,2.3,119,5.4,1024.9
31/10/2019,18.2,15,22.2,1.8,189,29.2,1012.4
01/11/2019,16.8,6.7,22.2,0.3,254,33.1,1009.6
02/11/2019,7.4,3.9,10.6,0,258,11.2,1021.1
03/11/2019,9.3,5.6,13.9,0,278,16.2,1017.3
04/11/2019,9.1,5,12.8,0,236,14,1026.6
05/11/2019,11.3,7.2,14.4,10.2,187,12.6,1022.2
06/11/2019,11.1,5.6,13.3,0,269,16.9,1024.9
07/11/2019,9.9,4.4,15,5.8,235,18.4,1019.4
08/11/2019,3.7,-1,5.6,0,313,27,1017.5
09/11/2019,0.8,-2.1,5,0,247,15.5,1024.8
10/11/2019,4.9,0.6,12.2,0,219,18,1017.6
11/11/2019,8.8,6.1,12.2,0,353,13.7,1018
12/11/2019,5.1,-3.2,6.7,2,321,21.2,1009.7
13/11/2019,-2.6,-6,0.6,0,303,25.9,1023.3
14/11/2019,-0.9,-4.9,5.6,0,198,11.2,1029.9
15/11/2019,6.4,2.2,12.2,0,243,20.9,1020.6
16/11/2019,2.6,-2.1,6.1,0,340,21.6,1030.7
17/11/2019,0.1,-2.7,7.2,0,17,21.6,1028.1
18/11/2019,4.2,2.2,5,6.1,353,22.7,1010.6
19/11/2019,5.6,5,7.2,6.1,19,7.9,1008
20/11/2019,5.1,3.9,5.6,5.8,342,16.9,1012.6
21/11/2019,5.6,2.2,10.6,0,278,13.7,1018.3
22/11/2019,8.7,3.9,13.3,2.3,235,25.2,1006.6
23/11/2019,4.9,1.7,8.9,0,255,15.8,1012
24/11/2019,6.1,4.4,8.9,38.4,2,26.3,995.4
25/11/2019,7.8,5,12.2,0,257,17.6,1005.7
26/11/2019,9.8,4.4,17.2,0,210,14.8,1014.7
27/11/2019,8.9,4.4,12.2,5.1,96,10.1,1011.5
28/11/2019,8.4,1.7,11.7,3.6,310,31.3,1005.1
29/11/2019,2.9,-0.5,6.7,0,319,28.4,1018
30/11/2019,0.5,-3.2,3.9,0,313,25.9,1014.2
01/12/2019,-1.9,-5.5,3.9,15.7,353,17.6,1014.4
02/12/2019,3.8,-1.6,5.6,10.9,28,38.9,1002.1
03/12/2019,-0.2,-1,2.2,9.7,320,25.2,994.5
04/12/2019,1.2,-1.6,5,0,245,15.5,998.4
05/12/2019,4.3,0,7.2,0,277,21.6,1003.5
06/12/2019,0.9,-1.6,3.3,1,250,14.8,1016.2
07/12/2019,0.2,-2.7,1.7,0,308,19.1,1025.7
08/12/2019,-1.4,-4.9,5,0,229,15.5,1031.6
09/12/2019,7.5,5,16.1,14,182,22.3,1017.7
10/12/2019,15,5.6,17.2,4.8,233,25.2,1007.7
11/12/2019,3.4,-1,5.6,5.3,272,17.6,1022.7
12/12/2019,-0.9,-3.2,0.6,0,273,16.2,1037.2
13/12/2019,1.6,-2.1,8.3,2.5,132,11.2,1031
14/12/2019,10.5,8.3,15.6,31.8,123,20.2,998.3
15/12/2019,9.7,1.1,12.8,0,266,36.7,1001.3
16/12/2019,1.2,0,1.7,0,280,18.4,1021.9
17/12/2019,-0.3,-2.7,3.3,16.5,0,15.5,1012.3
18/12/2019,1.1,-4.3,3.3,0,298,23,1006.7
19/12/2019,-5.3,-9.3,-2.7,0,286,31.7,1019
20/12/2019,-4.9,-8.2,0.6,0,307,21.2,1030.5
21/12/2019,-2.5,-5.5,1.7,0,248,8.3,1035.1
22/12/2019,2.3,-1,7.2,0,222,15.8,1023.8
23/12/2019,6.4,1.7,13.9,0,227,18.4,1014.5
24/12/2019,7.5,1.7,10,0,322,15.5,1017.8
25/12/2019,2.6,0,5.6,0,18,7.6,1023
26/12/2019,2.6,1.1,5,0,35,11.2,1028.3
27/12/2019,4.9,2.2,11.1,0.3,208,18.4,1022.4
28/12/2019,9.1,3.3,10.6,0,282,17.6,1019.3
29/12/2019,4.2,2.2,6.7,2,225,11.5,1021.9
30/12/2019,3.6,2.2,5,32.8,72,33.5,1016.3
31/12/2019,4.6,2.8,6.7,6.9,329,21.6,1003.2
01/01/2020,4.1,2.2,6.1,0,268,24.8,1003
02/01/2020,4.2,1.1,9.4,0,231,20.2,1010.7
03/01/2020,8.2,6.7,11.1,0,231,11.5,1008.2
04/01/2020,8.1,4.4,8.9,3.3,14,8.6,1004
05/01/2020,3.9,0,5,2.8,308,26.6,1004.1
06/01/2020,0.4,-2.7,5,0,242,10.8,1013.2
07/01/2020,3.2,0.6,5.6,0,214,14.8,1015.3
08/01/2020,3.4,-1.6,7.2,0.5,282,22.7,1010.9
09/01/2020,-1.6,-5.5,0.6,0,304,21.2,1035.2
10/01/2020,3.2,-1.6,11.7,0,218,22.3,1032.7
11/01/2020,13.9,9.4,21.1,0,208,29.2,1021.4
12/01/2020,18.7,4.4,23.3,0.5,254,33.5,1014.7
13/01/2020,5.1,2.2,6.1,0.3,53,14.8,1030.7
14/01/2020,3.9,2.8,5.6,0,141,9,1025.6
15/01/2020,6.9,3.9,11.1,0,271,13.7,1018.8
16/01/2020,5.5,-1,8.3,2.5,292,24.5,1010.8
17/01/2020,-4.1,-8.8,-1,0,317,32.4,1030.5
18/01/2020,-7.7,-9.9,0.6,7.1,260,14,1028.7
19/01/2020,0.7,-4.3,7.2,0.5,274,21.6,1005.2
20/01/2020,-3.4,-7.1,-1,0,311,22.3,1020.6
21/01/2020,-4.9,-7.7,-2.1,0,331,12.2,1029.1
22/01/2020,-1.9,-6.6,3.9,0,268,7.9,1029.8
23/01/2020,2.2,-3.2,10,0,224,11.9,1027.6
24/01/2020,4.9,1.1,8.9,0,5,11.2,1029
25/01/2020,5.7,4.4,10,17.8,83,22.7,1020.4
26/01/2020,8.4,4.4,10.6,0,252,20.2,1004.8
27/01/2020,5.7,3.9,8.9,0,258,19.8,1002.4
28/01/2020,5,2.2,5.6,0,318,20.9,1006.8
29/01/2020,2.6,-1.6,6.1,0,327,16.9,1016.1
30/01/2020,-1.7,-5.5,0.6,0,358,12.2,1026.2
31/01/2020,1.7,-1.6,8.3,0,223,14.4,1025.7
01/02/2020,3.5,1.1,5,0.5,80,7.2,1013.1
02/02/2020,4,2.2,6.7,0,304,11.2,999.6
03/02/2020,5.2,1.7,10,0,268,15.5,1007.1
04/02/2020,5.6,1.7,8.3,0,23,5,1009.7
05/02/2020,5.2,0.6,6.1,1.3,358,10.1,1015.2
06/02/2020,2.9,1.1,5,11.2,58,19.8,1007
07/02/2020,4.2,-1,13.3,8.1,334,24.1,987.9
08/02/2020,-0.3,-3.8,2.8,0,285,26.6,1017.2
09/02/2020,-2.8,-6.6,3.3,0,63,11.9,1033.4
10/02/2020,5.6,3.3,8.3,4.1,215,21.6,1020.9
11/02/2020,6.2,4.4,7.2,4.3,347,10.1,1013.6
12/02/2020,5.1,2.8,7.2,0,260,18.4,1017.2
13/02/2020,3.9,1.7,5,13.5,290,10.8,1006.6
14/02/2020,0.3,-9.3,4.4,0,318,23,1022.4
15/02/2020,-7.1,-11,-0.5,0,249,16.6,1033.7
16/02/2020,1.7,-1.6,7.8,0,238,18,1020.4
17/02/2020,5.6,-0.5,9.4,0,298,14,1023.3
18/02/2020,3,-0.5,5.6,11.4,74,17.3,1025.5
19/02/2020,5.9,0,7.8,0,279,24.1,1018.9
20/02/2020,-0.1,-4.3,2.8,0,297,19.1,1028.8
21/02/2020,-3.6,-8.2,0.6,0,300,16.2,1029.7
22/02/2020,2.4,-1.6,9.4,0,255,18.7,1021
23/02/2020,6.8,1.1,14.4,0,236,14.4,1019.5
24/02/2020,8.8,1.7,17.8,0,203,14.4,1016
25/02/2020,8.6,6.1,11.7,6.6,101,8.6,1012.8
26/02/2020,7.6,6.7,8.9,3.8,41,15.1,1014.4
27/02/2020,7.2,0.6,12.8,19,245,36.4,997.4
28/02/2020,1.3,-2.1,3.3,0,257,24.8,1006.7
29/02/2020,-0.8,-5.5,1.7,0,269,19.8,1009.2
01/03/2020,-3.9,-7.1,0.6,0,304,19.8,1017.4
02/03/2020,1.7,-4.9,11.1,0,184,18.7,1015.8
03/03/2020,10.2,7.8,15,0.8,196,18,1003.9
04/03/2020,8.5,5,10,0.8,268,31.7,1000.9
05/03/2020,6.4,2.8,10.6,0,293,17.3,1015.6
06/03/2020,3.9,0,6.7,0,54,22.3,1015.2
07/03/2020,2.3,-1.6,7.2,0,345,32.4,1018.3
08/03/2020,4.4,-0.5,11.7,0,,16.9,
09/03/2020,12.6,5.6,22.2,0,230,21.6,1022.8
10/03/2020,11.1,4.4,18.9,0,192,18.4,1015.7
11/03/2020,10.2,2.8,15,0,345,14.8,1017.2
12/03/2020,4.3,1.1,6.1,0,45,15.5,1022.9
13/03/2020,7.9,4.4,16.7,7.4,158,26.3,1013.5
14/03/2020,7.6,3.3,11.7,0,269,25.6,1020.7
15/03/2020,4.7,-1,6.1,0,360,16.9,1029.8
16/03/2020,0.1,-4.3,1.7,0,55,19.4,1036.6
17/03/2020,2.2,-0.5,7.2,0.8,151,14.4,1023.5
18/03/2020,6,2.8,10.6,0,252,15.1,1029.1
19/03/2020,5,3.9,5.6,14.2,73,21.2,1027.7
20/03/2020,8.7,3.3,20,0.5,234,25.2,1012.3
21/03/2020,9.2,-0.5,13.9,0,341,22.7,1022.6
22/03/2020,-0.5,-3.8,0.6,0,52,18.4,1038.4
23/03/2020,0.3,-2.1,5,35.1,131,24.5,1032.1
24/03/2020,4.7,1.1,9.4,8.9,335,19.4,1017.2
25/03/2020,4.6,2.8,6.1,0,52,22.3,1021.4
26/03/2020,4.1,0,7.8,0,52,18.4,1014.5
27/03/2020,10.3,6.1,16.1,0.3,300,20.5,1008.9
28/03/2020,7.5,2.2,8.9,2,31,10.4,1021.1
29/03/2020,5.6,3.9,6.1,18.8,89,25.9,1019.8
30/03/2020,4.3,2.8,6.1,2,36,24.8,1015.3
31/03/2020,2.5,0.6,4.4,0,42,19.8,1017.4
01/04/2020,2.4,-0.5,6.1,0,6,19.4,1010
02/04/2020,5.4,3.9,8.3,3.3,323,28.4,1000.7
03/04/2020,5.9,5,7.2,21.1,8,41,1002.7
04/04/2020,5.2,3.9,6.7,1,57,21.2,1016
05/04/2020,6.2,3.9,12.2,0,151,13.3,1016.8
06/04/2020,10.2,6.7,16.7,0,308,16.6,1013.9
07/04/2020,11.3,7.8,16.7,0,282,14,1009.9
08/04/2020,7.8,5.6,8.9,1.8,60,11.5,1002.2
09/04/2020,6.8,5,8.9,16.3,195,22.7,993.6
10/04/2020,5.9,3.3,8.9,0.3,276,29.2,989.6
11/04/2020,6.4,2.8,11.1,0,277,24.5,1007.1
12/04/2020,8.5,1.7,15.6,0,222,17.3,1021.2
13/04/2020,12.6,10.6,15.6,14.2,188,36,1009.5
14/04/2020,11.8,7.2,14.4,0,280,16.6,1013.4
15/04/2020,8.4,3.3,11.7,0,310,15.5,1012
16/04/2020,5.3,1.1,8.3,0,284,19.8,1015.7
17/04/2020,4.9,1.1,9.4,0.3,261,23,1019.5
18/04/2020,3.5,0,5,17,33,16.6,1010.4
19/04/2020,7.9,2.8,16.1,0,240,24.1,1007.6
20/04/2020,8.9,3.3,10.6,0,352,15.1,1004.5
21/04/2020,6.2,1.1,12.2,8.4,208,26.6,1001.8
22/04/2020,3.7,1.1,6.7,0,272,31.7,1005.4
23/04/2020,5.8,1.1,12.8,0,251,20.2,1014.8
24/04/2020,6.4,3.9,7.2,5.3,23,14.8,1010.5
25/04/2020,7.4,2.8,11.7,0,44,12.2,1016.5
26/04/2020,7.5,5,8.3,5.6,86,24.1,1017.1
27/04/2020,4.9,2.8,5.6,15.2,21,36.7,1010.9
28/04/2020,4.7,3.3,6.7,0.3,28,16.6,1018.3
29/04/2020,6.9,3.3,9.4,0,86,15.8,1025.9
30/04/2020,7.4,6.7,10,0,111,21.2,1024.6
01/05/2020,10.9,8.9,16.7,20.1,114,14.4,1007.7
02/05/2020,13.9,7.8,21.1,0.3,303,20.9,1009.6
03/05/2020,18,11.7,25.6,0,224,16.2,1006
04/05/2020,17.5,8.9,21.1,0,287,19.1,1002.5
05/05/2020,10.5,6.7,14.4,0,316,20.9,1009.4
06/05/2020,8.3,5,10.6,0.3,61,14.8,1012.1
07/05/2020,10.5,5.6,17.8,0,310,15.1,1005.2
08/05/2020,10.9,6.1,13.9,6.4,243,19.1,1006.8
09/05/2020,4.9,2.2,6.7,3,294,31.7,1002.4
10/05/2020,6.9,1.1,15.6,0,252,23.8,1012.8
11/05/2020,11.1,6.7,16.7,5.8,209,19.1,1010.2
12/05/2020,9.1,5,13.3,0,281,25.2,1011.4
13/05/2020,9.1,2.8,15.6,0,297,20.5,1021
14/05/2020,13.7,7.2,20.6,0,259,18,1022.3
15/05/2020,15.7,10.6,23.3,17,179,17.6,1012.9
16/05/2020,17.2,9.4,20,1,287,20.9,1015.9
17/05/2020,12.5,9.4,17.2,0,165,13.7,1024.8
18/05/2020,12.5,8.3,14.4,0,69,13.3,1022.8
19/05/2020,10.3,8.3,12.8,0,44,19.8,1027.2
20/05/2020,10.6,7.2,14.4,0,90,13.7,1031.6
21/05/2020,14.3,7.2,25,0,204,18,1026.9
22/05/2020,19.3,12.2,27.8,0,248,22.7,1018.3
23/05/2020,16.9,8.3,22.2,0,46,24.8,1019.6
24/05/2020,9.8,6.7,12.2,0,58,19.1,1026.6
25/05/2020,10.2,8.9,12.8,0,60,10.4,1024.9
26/05/2020,13.1,10,21.1,0,72,10.8,1022.6
27/05/2020,21.1,15.6,28.3,0,200,18.7,1022.1
28/05/2020,21.4,17.8,25.6,0,210,22,1021.6
29/05/2020,22.7,18.9,27.2,0,207,26.3,1015.1
